selected_filter,projection_filter,path_spec,path_response_folder,path_obslog,target_column,sn_name,tipo,z_proy,ebmv_host,ebmv_mw,ebmv_total,alpha_loess,noise_sigma,maximum_mjd,status,timestamp,run_directory,run_id
r,r,G:\Mi unidad\Work\Universidad\Phd\paper2_ZTF\Codes\proyeccion\data\Ia/SN1998dh.dat,G:\Mi unidad\Work\Universidad\Phd\Practica2\Splines_eachfilter_2,G:\Mi unidad\Work\Universidad\Phd\paper2_ZTF\Codes\proyeccion\data\grid_diffmaglim_ZTF.csv,oid,SN1998dh,Ia,0.12575529231744884,0.06787898431594394,0.138,0.20587898431594395,"[0.5, 0.5]",0.10795521781191908,51031.0,SUCCESS,20250813_190057,outputs\Ia\SN1998dh\ZTF\filter_r\run_20250813_190057_23a2278e\target_ZTF21abdhbfi,run_20250813_190057_23a2278e
