selected_filter,projection_filter,path_spec,path_response_folder,path_obslog,target_column,sn_name,tipo,z_proy,ebmv_host,ebmv_mw,ebmv_total,alpha_loess,noise_sigma,maximum_mjd,status,timestamp,run_directory,run_id
r,r,G:\Mi unidad\Work\Universidad\Phd\paper2_ZTF\Codes\proyeccion\data\Ia/SN1994D.dat,G:\Mi unidad\Work\Universidad\Phd\Practica2\Splines_eachfilter_2,G:\Mi unidad\Work\Universidad\Phd\paper2_ZTF\Codes\proyeccion\data\grid_diffmaglim_ZTF.csv,oid,SN1994D,Ia,0.3084426042469459,0.035511350005989296,0.1496,0.1851113500059893,"[0.5, 0.5]",0.10313531111070014,49432.0,SUCCESS,20250813_184835,outputs\Ia\SN1994D\ZTF\filter_r\run_20250813_184835_aea499d8\target_ZTF20aagywcl,run_20250813_184835_aea499d8
