selected_filter,projection_filter,path_spec,path_response_folder,path_obslog,target_column,sn_name,tipo,z_proy,ebmv_host,ebmv_mw,ebmv_total,alpha_loess,noise_sigma,maximum_mjd,status,timestamp,run_directory,run_id
r,r,G:\Mi unidad\Work\Universidad\Phd\paper2_ZTF\Codes\proyeccion\data\Ia/SN1998dh.dat,G:\Mi unidad\Work\Universidad\Phd\Practica2\Splines_eachfilter_2,G:\Mi unidad\Work\Universidad\Phd\paper2_ZTF\Codes\proyeccion\data\grid_diffmaglim_ZTF.csv,oid,SN1998dh,Ia,0.2792769161539155,0.010379331152243404,0.0393,0.049679331152243406,"[0.5, 0.5]",0.09622242523591823,51031.0,SUCCESS,20250813_184850,outputs\Ia\SN1998dh\ZTF\filter_r\run_20250813_184850_4778aab0\target_ZTF21aabgega,run_20250813_184850_4778aab0
